project,versionId,versionIndex,versionDate,ATDI,ATDI_WEIGHTED,AffectedClassesRatio,AffectedComponentType,AffectedConstructType,AffectedElements,AffectsIndexList,AfferentAffectedRatio,CentralComponent,EfferentAffectedRatio,InstabilityGap,LOCDensity,MeanContTreeDepth,MeanContTreeDistance,NumberOfEdges,PageRankWeighted,PageRankWeightedRanking,Severity,Shape,Size,SmellExtent,SmellExtentByWeight,StDContTreeDepth,StDContTreeDistance,Strength,TotalNumberOfChanges,smellType,vertexId,vertexLabel
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,63.4599423495035,10.6135739490566,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.DefaultConfiguration, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.async.AsyncLoggerContext, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.util.AbstractWatcher, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.config.ConfigurationFactory, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.config.ConfigurationFileWatcher, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.util.WatchManager, org.apache.logging.log4j.core.config.composite.CompositeConfiguration, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.config.ConfigurationSource, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",45304;41920;5224;46035;45582;46279;18966;14281;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;41769,0,,0,0,0,6.03846153846154,2.14153846153846,80,0.000000252978693907768,1,5.30678697452829,CIRCLE,26,143,4,0.192307692307692,0.547692307692308,0,0,cyclicDep,167469,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,21.5352592627697,10.7676296313849,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.util.WatchManager, org.apache.logging.log4j.core.util.WatchEventService]",41913;41873,0,,0,0,0,6,2,2,0.00000013593733315015,1,4.3958663893609,TINY,2,24,6,0,0,0,0,cyclicDep,167499,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,62.7907502664464,9.19162466482772,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.DefaultConfiguration, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.async.AsyncLoggerContext, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.util.WrappedFileWatcher, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.config.ConfigurationFactory, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.util.WatchManager, org.apache.logging.log4j.core.config.composite.CompositeConfiguration, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.config.ConfigurationSource, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",41908;5224;46035;45582;46279;18966;14281;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;42211,0,,0,0,0,6.04,2.14666666666667,77,0.000000261022620466242,1,5.30678697452829,CIRCLE,25,140,3,0.195959179422654,0.558410442436585,0,0,cyclicDep,167505,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,20.2706257206139,18.9614341155162,0,UNIT,CONCRETE_CLASS,"[org.apache.logging.log4j.core.net.ssl.KeyStoreConfiguration, org.apache.logging.log4j.core.net.ssl.AbstractKeyStoreConfiguration, org.apache.logging.log4j.core.net.ssl.SslConfiguration, org.apache.logging.log4j.core.net.UrlConnectionFactory, org.apache.logging.log4j.core.config.ConfigurationSource]",8684;8800;27290;45575;8748,0,,0,0,0,6.6,3.5,5,0.000000194786885477937,1,4.13772414853672,CIRCLE,5,24,21,0.489897948556636,0.670820393249937,0,0,cyclicDep,167534,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,5.64987856453871,2.5267025069855,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerContext, org.apache.logging.log4j.core.jmx.RingBufferAdmin]",14281;14487;14440;18953,0,,0,0,0,6,2,7,0.000000214098953213981,1,2.5267025069855,CIRCLE,4,5,1,0,0,0,0,cyclicDep,167543,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,74.1719275412428,10.8479770510533,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.LoggerContext, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.impl.Log4jContextFactory, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14271;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;1796;16584,0,,0,0,0,5.86363636363636,1.97402597402597,75,0.000000379796736662835,1,5.42398852552665,CIRCLE,22,187,4,0.343174292512307,0.22643630875536,0,0,cyclicDep,167551,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,38.3341753765339,5.53306161820105,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.impl.Log4jContextFactory, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14271;14487;14440;20183;19591;19811;19534;19460;20130;45818;16600,0,,0,0,0,6,2,21,0.000000138600991660981,1,5.53306161820105,CIRCLE,11,48,1,0,0,0,0,cyclicDep,167577,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,57.6577889129479,5.42398852552665,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.impl.Log4jContextFactory, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14271;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;16590,0,,0,0,0,6,2,54,0.000000248705070527368,1,5.42398852552665,CIRCLE,19,113,1,0,0,0,0,cyclicDep,167592,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,66.8714216373991,9.39462370588276,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.LoggerContext, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.impl.Log4jContextFactory, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.selector.BasicContextSelector, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",16578;14271;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;1796;38770,0,,0,0,0,5.86956521739131,1.97628458498024,77,0.000000365383678576275,1,5.42398852552665,CIRCLE,23,152,3,0.336781160539775,0.216491129448682,0,0,cyclicDep,167615,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,6.39614723508446,3.19807361754223,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.jmx.AppenderAdmin, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.jmx.AppenderAdminMBean]",14449;14366;14423,0,,0,0,0,6,2,5,0.000000212747786188958,1,3.19807361754223,CIRCLE,3,4,1,0,0,0,0,cyclicDep,167642,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,36.7021786589791,5.53306161820105,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.jmx.AsyncAppenderAdmin, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14296;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;14474,0,,0,0,0,6,2,28,0.000000158984332596834,1,5.53306161820105,CIRCLE,15,44,1,0,0,0,0,cyclicDep,167655,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,6.39614723508446,3.19807361754223,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.jmx.AsyncAppenderAdminMBean, org.apache.logging.log4j.core.jmx.AsyncAppenderAdmin, org.apache.logging.log4j.core.jmx.Server]",14477;14296;14470,0,,0,0,0,6,2,5,0.00000021385862595174,1,3.19807361754223,CIRCLE,3,4,1,0,0,0,0,cyclicDep,167674,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,6.39614723508446,3.19807361754223,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.jmx.ContextSelectorAdmin, org.apache.logging.log4j.core.jmx.ContextSelectorAdminMBean, org.apache.logging.log4j.core.jmx.Server]",14494;14382;14400,0,,0,0,0,6,2,5,0.00000021385862595174,1,3.19807361754223,CIRCLE,3,4,1,0,0,0,0,cyclicDep,167687,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,62.5524871834123,7.67067813495584,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.LoggerContext, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.jmx.LoggerConfigAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14342;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;1796;14431,0,,0,0,0,5.86363636363636,1.97402597402597,74,0.000000377778872000494,1,5.42398852552665,CIRCLE,22,133,2,0.343174292512307,0.22643630875536,0,0,cyclicDep,167700,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,6.39614723508446,3.19807361754223,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.jmx.LoggerConfigAdminMBean, org.apache.logging.log4j.core.jmx.LoggerConfigAdmin]",14433;14342;14404,0,,0,0,0,6,2,5,0.000000211636946426176,1,3.19807361754223,CIRCLE,3,4,1,0,0,0,0,cyclicDep,167726,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,63.4861580104761,7.67067813495584,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.Filter, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.LoggerContext, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.jmx.LoggerContextAdmin, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.Logger, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14374;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;1547;2306;1796;14462,0,,0,0,0,5.86363636363636,1.97402597402597,75,0.000000377778872000494,1,5.42398852552665,CIRCLE,22,137,2,0.343174292512307,0.22643630875536,0,0,cyclicDep,167739,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,57.4020990104457,5.42398852552665,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.async.AsyncLoggerDisruptor, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.jmx.LoggerContextAdmin, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.jmx.RingBufferAdmin, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",14374;14487;14440;20183;19591;19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;14456,0,,0,0,0,6,2,54,0.000000246368595655184,1,5.42398852552665,CIRCLE,19,112,1,0,0,0,0,cyclicDep,167765,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,6.39614723508446,3.19807361754223,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.jmx.LoggerContextAdmin, org.apache.logging.log4j.core.jmx.LoggerContextAdminMBean, org.apache.logging.log4j.core.jmx.Server]",14465;14374;14408,0,,0,0,0,6,2,5,0.000000215074190652221,1,3.19807361754223,CIRCLE,3,4,1,0,0,0,0,cyclicDep,167788,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,8.46130746649344,3.19807361754223,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.jmx.RingBufferAdminMBean, org.apache.logging.log4j.core.jmx.Server, org.apache.logging.log4j.core.jmx.RingBufferAdmin]",14487;14440;14358,0,,0,0,0,6,2,5,0.000000235810537579847,1,3.19807361754223,CIRCLE,3,7,1,0,0,0,0,cyclicDep,167801,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,6.39614723508446,3.19807361754223,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.jmx.StatusLoggerAdminMBean, org.apache.logging.log4j.core.jmx.StatusLoggerAdmin, org.apache.logging.log4j.core.jmx.Server]",14395;14250;14482,0,,0,0,0,6,2,5,0.000000211636946426176,1,3.19807361754223,CIRCLE,3,4,1,0,0,0,0,cyclicDep,167820,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,52.899872403732,5.1872592625615,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19587,0,,0,0,0,6,2,18,0.000000157873864298147,1,5.1872592625615,CIRCLE,11,104,1,0,0,0,0,cyclicDep,167827,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,56.1544423860961,5.53306161820105,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.async.RingBufferLogEvent, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.DisruptorUtil, org.apache.logging.log4j.core.config.Configuration, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.async.AsyncLogger, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.async.AsyncLoggerDefaultExceptionHandler]",19811;19534;19460;20130;45818;6543;5894;26295;25910;19265;19752;19008;45398;19570,0,,0,0,0,6,2,35,0.000000276626957639973,1,5.53306161820105,CIRCLE,14,103,1,0,0,0,0,cyclicDep,167848,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,8.89885741666589,5.13775772499215,0,UNIT,CONCRETE_CLASS,"[org.apache.logging.log4j.core.async.DefaultAsyncWaitStrategyFactory, org.apache.logging.log4j.core.async.DisruptorUtil]",19451;20083,0,,0,0,0,6,2,2,0.000000039463094819471,1,5.13775772499215,TINY,2,3,1,0,0,0,0,cyclicDep,167866,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,40.3363941033782,4.34958523719409,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.async.AsyncLoggerConfigDisruptor, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout]",45818;6543;5894;26295;25910;19265;20115,0,,0,0,0,6,2,9,0.000000204341667145016,1,4.34958523719409,CIRCLE,7,86,1,0,0,0,0,cyclicDep,167872,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,51.6089630370581,5.53306161820105,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.config.Configuration]",6543;5894;26295;25910;19265;19752;19008;45398;45828,0,,0,0,0,6,2,21,0.000000391667180175787,1,5.53306161820105,CIRCLE,9,87,1,0,0,0,0,cyclicDep,167883,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,52.7820438145746,5.53306161820105,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.config.ReliabilityStrategyFactory, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.config.AwaitCompletionReliabilityStrategy, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.config.Configuration]",46271;45816;6543;5894;26295;25910;19265;19752;19008;45398;45434,0,,0,0,0,6,2,24,0.000000326885590934791,1,5.53306161820105,CIRCLE,11,91,1,0,0,0,0,cyclicDep,167896,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,52.7820438145746,5.53306161820105,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.config.AwaitUnconditionallyReliabilityStrategy, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.config.ReliabilityStrategyFactory, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.config.Configuration]",46274;45816;6543;5894;26295;25910;19265;19752;19008;45398;45651,0,,0,0,0,6,2,24,0.000000326885590934791,1,5.53306161820105,CIRCLE,11,91,1,0,0,0,0,cyclicDep,167911,smell
logging-log4j2,4f474b32751f4ccad67424ca585612584440cd63,1,2026-01-22T10:08:42.000,52.4912314427168,5.53306161820105,0,UNIT,ABSTRACTION,"[org.apache.logging.log4j.core.config.LockingReliabilityStrategy, org.apache.logging.log4j.core.config.AbstractConfiguration, org.apache.logging.log4j.core.layout.AbstractStringLayout, org.apache.logging.log4j.core.appender.AsyncAppender, org.apache.logging.log4j.core.appender.AbstractAppender, org.apache.logging.log4j.core.async.AsyncLoggerConfig, org.apache.logging.log4j.core.async.EventRoute, org.apache.logging.log4j.core.config.ReliabilityStrategyFactory, org.apache.logging.log4j.core.layout.PatternLayout, org.apache.logging.log4j.core.async.AsyncLoggerConfigDelegate, org.apache.logging.log4j.core.config.Configuration]",46270;45816;6543;5894;26295;25910;19265;19752;19008;45398;45907,0,,0,0,0,6,2,24,0.000000326885590934791,1,5.53306161820105,CIRCLE,11,90,1,0,0,0,0,cyclicDep,167926,smell
